Anger_Index ,Anger_Middle,Anger_Ring
142.88,108.32,99.32
142.63,107.88,98.88
142.12,107.18,98.23
141.52,106.31,97.29
140.64,105.22,96.06
139.75,104.19,94.74
139.26,103.68,93.93
139.23,103.57,93.51
139.23,103.33,93.23
139.22,103.19,92.96
138.99,102.99,92.78
138.67,102.53,92.63
138.16,102.02,92.43
137.78,101.65,92.26
137.52,101.14,92
137.5,100.86,91.83
137.28,100.57,91.64
137.09,100.14,91.44
136.55,99.43,91.07
135.51,98.6,90.5
133.99,97.39,89.83
132.46,96.19,89.09
131.24,95.4,88.44
130.77,95.36,88.15
130.47,95.38,88
130.22,95.41,87.84
129.47,95.3,87.64
128.12,95.08,87.33
125.95,94.61,86.96
123.21,93.87,86.61
121.54,93.1,86.27
121.18,92.9,86.04
121.19,93.01,86.12
121.23,93.09,86.09
121.14,93.08,86.04
120.92,92.97,85.77
120.51,92.64,85.36
119.72,92.32,85
119.18,92.21,84.7
119.02,92.21,84.43
119.02,92.24,84.32
118.85,92.25,84.28
118.66,92.13,84.16
118.25,91.88,83.83
117.48,91.44,83.43
116.53,90.93,83.15
115.61,90.52,82.97
114.86,90.04,82.64
114.07,89.41,82.19
113.14,88.68,82.02
112,88.13,81.44
110.43,87.58,80.79
108.49,87.07,80.31
107.05,86.67,79.95
106.97,86.62,79.69
107.11,86.64,79.49
107.22,86.67,79.35
107.28,86.65,79.19
107.11,86.58,78.85
106.94,86.34,78.41
106.54,85.88,77.8
105.64,85.25,77.18
105.26,85.1,77.4
105.24,85.04,77.38
105.2,85,77.19
105.21,85.06,77.11
105.13,84.99,77.08
104.94,84.81,76.94
104.66,84.38,76.73
104.03,83.88,76.53
102.95,83.3,76.15
101.42,82.3,75.66
100.47,82.49,75.3
99.73,82.45,74.84
99.33,82.4,74.93
98.94,82.29,74.59
98.51,82.08,74.12
97.76,81.77,73.56
96.81,81.35,73.12
96.19,81.12,72.83
96.2,81.13,72.86
96.31,81.23,72.93
96.42,81.18,72.9
96.55,81.14,72.83
96.59,80.99,72.7
96.53,80.82,72.55
96.32,80.69,72.36
96.09,80.58,72.24
95.91,80.5,72.1
95.49,80.25,71.71
94.94,79.89,71.25
94.14,79.4,70.68
93,78.82,70.01
91.8,78.24,69.35
91.41,78.04,69.15
91.13,77.81,68.92
90.8,77.47,68.59
90.3,77,68.31
89.43,76.37,68.02
88.21,75.51,67.54
86.39,74.34,66.95
84.07,72.94,66.32
82.89,72.15,65.77
82.2,71.74,65.25
81.91,71.32,64.5
81.48,70.83,63.61
80.86,70.13,62.58
79.77,69.23,61.52
78.45,68.3,60.25
76.48,67.26,59.1
73.78,65.95,57.76
70.46,64.38,56.38
67.57,62.99,55.1
64.4,61.46,53.99
60.97,59.72,52.66
57.07,57.69,51.08
52.67,56.69,49.06
48.14,53.65,46.64
43.99,49.71,43.94
40.24,45.89,41.09
37.6,43.05,38.46
35.57,40.81,36.08
34.04,38.95,34.38
32.46,36.97,32.77
30.68,34.82,31.18
28.99,32.62,29.63
27.14,30.38,28.15
25.33,28.28,26.96
23.7,26.19,25.81
22.32,24.34,24.65
20.94,22.66,23.63
19.86,21.33,22.89
18.87,20.24,22.37
17.8,19.18,21.96
16.96,18.14,21.56
16.15,17.3,21.04
15.36,16.33,20.54
14.62,15.59,20.11
13.88,15.1,19.61
13.31,14.87,19.33
12.76,14.61,19.04
12.11,14.36,18.62
11.77,14.25,18.19
11.52,14.08,17.92
11.19,13.98,17.56
11.35,14.16,17.48
11.6,14.46,17.36
12.01,14.77,17.3
12.06,14.97,17.15
12.06,15.11,16.88
12.03,15.2,16.66
12.38,15.53,16.53
12.79,15.82,16.47
13.27,16.13,16.35
13.69,16.3,16.16
14.1,16.49,16.06
14.5,16.54,15.71
15.1,16.74,15.45
15.39,16.86,15.26
16.26,16.94,15.09
16.91,17.18,14.95
17.69,17.42,14.84
18.22,17.5,14.46
18.72,17.53,14.15
18.9,17.36,13.85
19.08,17.37,13.78
19.22,17.42,13.89
19.62,17.62,13.99
20.07,17.86,14.08
20.42,18.04,14.13
20.49,17.91,13.99
20.49,17.73,13.81
20.27,17.38,13.53
19.92,16.97,13.16
19.42,16.6,12.89
19.18,16.49,12.87
18.94,16.4,12.79
18.7,16.25,12.65
18.39,15.94,12.33
17.79,15.43,11.89
17.02,14.74,11.23
16,13.74,10.33
16.78,13.5,9.82
20.56,14.22,9.95
31.44,19.88,13.5
49.16,43.39,29.1
82.37,69.1,60.06
114.59,100.68,97.05
143.29,130.92,128.43
168.94,153.4,155.15
188.67,172.68,172.93
194.76,179.6,182.2
207.54,183.51,186.32
208.08,186.66,189.63
208.21,189.17,192.1
207.99,191.22,192.91
207.48,192.92,193.67
207.07,193.74,194.32
206.65,193.77,194.82
206.66,193.46,195.05
206.9,193.14,195.28
207.01,192.95,195.5
206.72,192.67,195.67
206.42,192.55,195.82
206.14,192.39,196.08
206.12,192.48,196.44
206.19,192.52,196.74
206.2,192.51,196.89
206.35,192.48,197.06
206.57,192.54,197.2
206.71,192.62,197.31
206.83,192.86,197.51
207.02,193.12,197.68
207.12,193.26,197.83
207.18,193.28,197.9
207.16,193.23,197.94
207.22,193.23,198.05
207.21,193.24,198.16
207.25,193.29,198.27
207.23,193.34,198.34
207.25,193.24,198.37
207.21,193.19,198.37
207.19,193.16,198.38
207.2,193.21,198.4
207.22,193.24,198.48
207.26,193.36,198.54
207.33,193.33,198.59
207.28,193.3,198.59
207.32,193.27,198.58
207.3,193.32,198.57
207.28,193.32,198.64
207.28,193.36,198.76
207.29,193.49,198.74
207.33,193.56,198.83
207.4,193.65,198.78
207.4,193.64,198.76
207.44,193.67,198.8
207.43,193.69,198.82
207.44,193.81,198.83
207.5,193.96,198.92
207.52,194.06,198.95
207.54,194.13,198.98
207.52,194.25,198.98
207.54,194.38,198.98
207.51,194.48,199.07
207.59,194.61,199.11
207.49,194.8,199.16
207.5,194.98,199.22
207.5,195.18,199.28
207.51,195.42,199.28
207.46,195.72,199.3
207.53,195.95,199.39
207.51,196.2,199.45
207.53,196.38,199.52
207.53,196.57,199.54
207.58,196.71,199.53
207.54,196.82,199.54
207.58,196.85,199.53
207.63,196.92,199.52
207.52,196.95,199.53
207.43,197,199.56
207.37,196.98,199.52
207.26,197.04,199.5
207.2,197.03,199.46
207.18,197.05,199.47
207.08,197.06,199.42
207.05,197.05,199.45
206.99,197.08,199.44
206.95,197.04,199.46
206.94,197,199.44
206.93,196.98,199.43
206.95,196.9,199.42
206.86,196.9,199.41
206.91,196.9,199.47
206.9,196.92,199.48
206.88,196.9,199.44
206.84,196.86,199.45
206.78,196.85,199.47
206.83,196.87,199.49
206.78,196.85,199.47
206.77,196.79,199.5
206.73,196.75,199.49
206.81,196.72,199.49
206.77,196.78,199.47
206.76,196.83,199.47
206.76,196.78,199.48
206.75,196.78,199.5
206.76,196.76,199.46
206.83,196.73,199.45
206.89,196.74,199.39
207.01,196.65,199.42
207.23,196.54,199.42
207.42,196.48,199.37
207.54,196.38,199.38
207.76,196.17,199.41
207.83,195.96,199.35
208,195.71,199.32
208.3,195.35,199.24
208.61,194.89,198.96
208.97,194.53,198.64
209.22,194.27,198.29
209.5,194,198.03
209.61,193.89,197.9
209.8,193.76,197.75
209.83,193.53,197.48
210.06,193.13,197.2
210.48,192.7,196.83
211.08,192.24,196.3
211.55,191.89,195.94
211.96,191.6,195.53
212.21,191.42,195.26
212.42,191.17,194.98
212.73,190.98,194.55
212.74,190.42,193.7
213.13,190.15,193.05
213.64,190.16,192.65
214.23,190.17,192.37
214.5,190.09,192.08
214.67,189.97,191.7
214.51,189.66,191.18
214.34,189.24,190.53
214.34,188.92,189.73
214.54,188.72,188.99
214.96,188.61,188.21
215.33,188.4,187.78
215.44,188.13,187.37
215.36,187.77,186.92
215.22,187.25,186.3
215.18,186.73,185.61
215.37,186.28,185.16
215.76,185.79,184.6
216.31,185.28,183.97
216.76,184.53,183.13
216.64,183.85,182.61
216.25,183.1,181.97
215.93,182.61,181.6
215.72,182.23,181.29
215.54,182,181
215.47,181.66,180.61
215.46,181.35,180.24
215.6,180.85,179.69
215.12,180.15,179.07
214.32,179.23,178.23
213.73,178.5,177.54
213.44,178.05,177.02
213.24,177.74,176.72
213.32,177.37,176.42
213.43,177.24,176.27
213.44,177,176.03
213.09,176.41,175.31
212.43,175.34,174.18
211.54,174.29,173.11
210.92,173.64,172.37
210.27,173.24,171.86
209.45,172.71,171.22
208.4,172.26,170.52
207.3,171.71,170.04
205.1,170.79,168.99
202.54,169.94,168.04
200.28,169.02,167.09
198.9,168.32,166.3
197.76,167.68,165.83
197.16,167.39,165.58
196.43,166.86,165.18
195.58,166.27,164.58
194.49,165.33,163.38
193.44,164.28,162.27
192.38,163.25,161.08
191.92,162.63,160.55
191.59,162.08,160.01
191.2,161.73,159.82
190.66,161.28,159.33
189.77,160.66,158.84
188.21,159.56,157.91
187.04,158.42,157.02
186.57,157.8,156.33
186.27,157.48,156.13
185.83,157.26,155.81
185.19,156.81,155.41
184.25,156.36,154.99
183.18,155.76,154.53
182.95,155.52,154.1
182.91,155.29,153.63
182.82,155.11,153.36
182.45,154.81,153.13
181.85,154.33,152.7
180.77,153.73,152.14
180.27,153.27,151.68
180.37,153.25,151.61
180.56,153.46,151.65
180.65,153.5,151.73
180.5,153.36,151.55
180.12,152.95,151.18
179.52,152.46,150.79
179.32,152.27,150.62
179.48,152.38,150.59
179.77,152.5,150.52
179.87,152.61,150.67
179.61,152.42,150.47
179.32,152.06,150.22
178.97,151.49,149.67
178.85,151.23,149.4
178.84,151.24,149.4
178.92,151.28,149.42
178.96,151.31,149.44
178.47,151.14,149.37
177.86,150.95,149.24
177.75,151.02,149.4
178.1,151.36,149.57
178.48,151.61,149.74
178.66,151.83,149.93
178.61,151.84,150.02
178.12,151.6,149.97
177.52,151.43,149.88
177.14,151.32,149.96
177.11,151.42,150.2
177.21,151.53,150.29
177.28,151.59,150.4
177.19,151.56,150.34
176.61,151.31,150.26
176.23,151.26,150.35
176.09,151.29,150.41
176,151.4,150.59
176.08,151.52,150.81
176.04,151.58,150.95
175.81,151.56,151.01
175.4,151.52,151.15
175.44,151.61,151.18
175.4,151.66,151.19
175.46,151.63,151.18
175.39,151.64,151.14
175.2,151.63,151.01
174.65,151.55,150.98
174.42,151.54,150.99
174.46,151.61,151.07
174.4,151.57,151.12
174.38,151.47,151.06
174.14,151.28,150.98
173.9,151.15,150.87
173.62,150.97,150.8
173.51,150.8,150.82
173.55,150.89,151.04
173.65,150.99,151.2
173.62,150.96,151.21
173.31,150.81,151.1
172.86,150.65,150.99
172.13,150.47,150.96
172.02,150.45,151.05
172.18,150.66,151.31
172.39,150.8,151.56
172.44,150.85,151.67
172.22,150.75,151.57
171.74,150.45,151.44
171.31,150.23,151.38
170.99,150.09,151.35
170.99,150.13,151.41
170.94,150.2,151.43
170.93,150.14,151.28
170.57,149.89,151.01
169.55,149.45,150.65
168.38,149,150.42
168.16,149.01,150.44
168.17,149.03,150.57
168.21,149.02,150.56
168.08,148.93,150.53
167.72,148.7,150.43
166.88,148.38,150.3
166.4,147.89,150.2
166.22,147.6,150.2
165.99,147.31,150.17
165.7,147,150.12
165.23,146.6,150.09
164.43,146.07,149.9
163.75,145.52,149.75
163.38,144.91,149.56
163.04,144.28,149.32
162.8,143.72,149.03
162.2,143.02,148.71
161.46,142.29,148.46
160.85,141.56,148.16
160.59,140.9,148.01
160.7,140.61,147.86
160.82,140.47,147.79
160.85,140.3,147.61
160.83,140.06,147.39
160.62,139.79,147.13
160.07,139.34,146.82
160.04,139.21,146.74
160.23,139.21,146.7
160.61,139.2,146.65
160.6,139.1,146.53
160.55,138.74,146.33
160.36,138.35,146.08
160.18,138.09,145.8
160.38,137.92,145.36
160.67,137.96,145.19
160.68,137.94,145.04
160.65,137.89,144.86
160.36,137.63,144.5
160.06,137.42,144.12
159.67,137.19,143.51
159.75,137.13,142.55
160,137.27,141.56
160.1,137.35,141.29
159.94,137.2,141.46
159.77,136.94,141.21
159.41,136.56,140.85
159.13,136.19,140.49
159.15,136.08,139.72
159.49,136.01,138.74
159.75,135.78,137.66
159.85,135.73,136.56
159.76,135.4,135.86
159.62,135.02,135.23
159.65,134.85,134.81
159.74,134.76,134.46
159.89,134.96,134.15
160.02,134.89,133.68
159.89,134.8,132.94
159.66,134.4,131.58
159.23,133.81,129.48
159.09,133.34,127.51
159.05,132.94,125.9
159.1,132.73,125.09
159.08,132.6,124.4
158.87,132.47,123.72
158.37,132.27,123.11
157.52,131.89,122.51
156.44,131.26,121.53
155.58,130.32,120.45
155.51,130.25,120.53
155.54,130.33,120.84
155.58,130.36,121.01
155.49,130.42,121.19
155.22,130.3,121.18
154.8,130.17,121.07
154.78,130.04,120.91
154.86,129.73,120.69
154.92,129.32,120.33
154.91,128.93,119.78
154.76,128.43,119.63
154.42,127.79,119.53
154.14,127.44,119.69
154.27,127.45,120.1
154.28,127.42,120.3
154.31,127.36,120.35
154.11,127.3,120.25
153.94,127.06,120.11
153.48,126.45,119.72
152.72,125.65,119.22
152.08,124.85,118.71
151.62,124.35,118.65
151.29,124.15,118.66
150.97,124.04,118.63
150.6,123.92,118.63
149.86,123.68,118.58
148.76,123.19,118.45
147.25,122.53,118.12
145.93,121.81,117.66
145.14,121.18,117.31
145.05,120.92,116.98
145.02,120.84,116.53
144.95,120.66,115.93
144.71,120.42,115.08
144.33,119.92,114.03
143.67,119.44,113.29
143.1,119.09,112.95
142.72,118.79,112.86
142.59,118.41,112.84
142.29,117.94,112.77
141.76,117.23,112.64
140.8,116.14,112.24
140.01,115.1,111.61
140.13,114.68,110.78
140.55,114.67,110.03
140.91,114.73,109.59
140.93,114.7,109.2
140.82,114.65,108.72
140.59,114.49,108.13
140.17,114.41,107.61
139.95,114.37,107.38
140.06,114.38,107.42
140.2,114.33,107.38
140.15,114.2,107.34
140.02,113.94,107.19
139.87,113.25,106.86
139.27,112.42,106.25
138.45,111.51,105.5
137.19,110.33,104.29
135.32,108.69,102.64
133.22,107.12,100.57
132.92,106.94,99.36
133.01,107.31,99.24
133.33,107.73,99.26
133.56,108,99.26
133.58,107.95,99.22
133.46,107.84,99
133.1,107.65,98.65
132.39,107.08,97.96
131.45,106.42,97.06
130.31,105.69,95.74
129.5,104.78,93.99
128.52,103.66,92.55
127.42,102.47,90.63
126.19,101.06,88.81
125.41,100.07,88.43
124.85,99.63,88.41
124.27,99.41,88.43
123.67,99.45,88.42
122.73,99.45,88.39
121.41,99.3,88.25
119.63,98.82,87.91
117.35,98.43,87.56
115.4,98.03,87.1
115.34,97.86,86.65
115.4,97.63,86.09
115.46,97.2,85.38
115.31,96.6,84.47
115.17,95.66,83.44
114.63,94.61,82.22
113.86,93.48,81.46
113.11,92.47,80.39
112.74,91.65,79.81
112.63,91.13,78.77
112.59,90.56,77.91
112.43,89.91,77.01
112,89.12,76.09
111.26,88.05,75.1
110.29,86.78,73.98
109.28,85.55,72.85
108.02,84.4,71.73
107.46,84.1,71.02
107.12,83.99,70.49
106.91,83.92,69.91
106.38,83.75,69.29
105.69,83.45,68.5
104.39,83.06,67.63
102.86,82.52,66.71
101.18,81.78,65.81
100.26,81.05,64.97
99.45,80.03,64.04
98.59,78.86,63.06
97.51,77.52,61.96
96.45,76.03,60.82
94.98,74.72,59.83
93,73.43,58.99
90.66,72.61,58.39
88.66,72.3,57.88
86.83,72.11,57.44
85.16,71.9,56.98
83.63,71.6,56.49
82.11,71.21,56.04
80.82,70.8,55.53
80.06,70.34,54.99
79.43,69.95,54.53
79.19,69.71,54.19
79,69.48,53.81
78.75,69.04,53.26
78.23,68.47,52.53
77.5,67.76,51.75
76.37,67,51.05
75.06,66.12,50.26
73.53,65.28,49.52
72.36,64.69,48.79
71.87,65.93,48.17
71.7,65.95,47.55
71.47,65.81,46.76
71.08,65.47,45.89
70.46,65.06,44.9
69.7,64.51,43.89
68.92,63.89,42.88
67.94,63.23,42.03
66.93,62.5,41.26
66.08,61.76,40.44
65.32,60.97,39.68
64.66,60.16,38.91
63.83,59.21,38.08
62.92,58.07,37.23
61.8,56.89,36.3
60.62,55.7,35.4
59.32,54.75,34.66
58.11,54.01,34.14
56.91,53.36,33.74
55.84,52.73,33.41
54.89,52.12,33.06
54.04,51.57,32.62
53.47,51.17,32.19
53.08,50.76,31.84
52.82,50.47,31.61
52.61,50.17,31.48
52.35,49.9,31.41
52.04,49.64,31.31
51.65,49.4,31.22
51.29,49.11,31.08
50.89,48.79,30.85
50.49,48.45,30.64
50.08,48.1,30.42
49.73,47.73,30.19
49.36,47.42,29.97
49.06,47.14,29.79
48.68,46.8,29.6
48.38,46.52,29.35
48.16,46.15,29.1
48,45.85,28.94
47.83,45.55,28.74
47.58,45.24,28.53
47.37,44.85,28.33
47.02,44.46,28.11
46.77,44.03,27.84
46.54,43.58,27.56
46.36,43.11,27.26
46.23,42.74,27.04
46.11,42.42,26.86
45.89,42.16,26.53
45.69,41.76,26.01
45.41,41.25,25.49
45.07,40.7,25.04
44.72,40.25,24.79
44.33,39.81,24.51
43.99,39.3,24.19
43.62,38.8,23.77
43.17,38.18,23.32
42.86,37.54,22.89
42.37,36.77,22.23
41.91,35.84,21.65
41.21,34.77,20.97
40.5,33.55,20.41
39.8,32.07,19.72
39.08,30.7,19.09
38.27,29.37,18.37
37.45,28.25,17.77
36.63,27,17.3
35.76,25.79,16.75
34.93,24.53,16.22
34.07,23.33,15.7
33.27,22.2,15.32
32.66,21.3,14.95
32.12,20.57,14.72
31.8,20.04,14.48
31.39,19.53,14.25
31,19.17,14.11
30.79,18.86,13.97
30.59,18.59,13.95
30.44,18.28,13.86
30.17,17.96,13.73
29.97,17.63,13.67
29.94,17.45,13.58
29.96,17.28,13.61
29.88,17.12,13.57
29.87,17.05,13.63
29.84,16.98,13.78
29.88,17.09,13.95
29.91,17.26,14.21
30.03,17.46,14.5
30.11,17.66,14.81
30.11,17.86,15
30.1,18.06,15.22
30.19,18.22,15.42
30.23,18.49,15.69
30.35,18.7,15.88
30.41,18.92,16.12
30.53,19.15,16.31
30.56,19.41,16.55
30.63,19.5,16.77
30.73,19.67,16.91
30.74,19.77,16.95
30.75,19.83,16.98
30.78,19.89,16.99
30.9,19.96,17.01
31.05,20.08,17.14
31.1,20.19,17.26
31.16,20.27,17.28
31.24,20.36,17.35
31.2,20.43,17.44
31.22,20.5,17.54
31.29,20.59,17.69
31.24,20.67,17.89
31.28,20.83,18.08
31.36,20.98,18.28
31.37,21.07,18.37
31.34,21.21,18.57
31.43,21.36,18.86
31.54,21.59,19.13
31.69,21.79,19.3
31.8,22.05,19.52
31.99,22.22,19.69
32.14,22.41,19.92
32.32,22.61,20.23
32.45,22.79,20.39
32.53,22.98,20.59
33.11,23.17,20.8
32.85,23.33,20.95
32.93,23.48,21.07
33.03,23.55,21.13
33.16,23.69,21.22
33.38,23.9,21.35
33.61,24.14,21.54
33.82,24.4,21.71
34.03,24.61,21.9
34.15,24.75,22.01
34.21,24.8,22.02
34.23,24.92,22.14
34.29,24.91,22.18
34.33,25.14,22.35
34.46,25.24,22.48
34.62,25.46,22.73
34.83,25.7,22.91
35.13,25.97,23.17
35.38,26.26,23.42
35.72,26.51,23.69
36.04,26.8,24.03
36.38,27.14,24.43
36.63,27.39,24.74
36.76,27.6,24.9
36.89,27.8,25.04
37.08,28.03,25.23
37.26,28.3,25.46
37.43,28.63,25.82
37.64,29.02,26.12
37.94,29.35,26.4
38.09,29.61,26.74
38.32,29.87,26.97
38.56,30.1,27.11
38.74,30.31,27.3
38.93,30.66,27.5
39.12,30.98,27.8
39.23,31.26,28.05
39.36,31.52,28.22
39.54,31.8,28.43
39.68,32.17,28.61
39.87,32.37,28.8
40.1,32.63,29.15
40.37,32.88,29.39
40.47,33.06,29.54
40.39,33.11,29.67
40.48,33.19,29.81
40.57,33.36,29.91
40.58,33.45,30.04
40.63,33.52,30.19
40.73,33.7,30.35
40.84,33.88,30.59
41.02,34.1,30.86
41.18,34.32,31.13
41.35,34.55,31.31
41.42,34.77,31.5
41.52,35.06,31.68
41.68,35.29,31.87
41.88,35.6,32.18
42.14,35.87,32.49
42.3,36.19,32.77
42.35,36.51,33.03
42.45,36.81,33.3
42.58,37.07,33.55
42.77,37.27,33.76
42.85,37.47,33.93
42.89,37.63,34.02
42.9,37.7,34.12
42.92,37.82,34.25
42.93,37.93,34.33
42.95,38.02,34.5
42.97,38.14,34.68
43.06,38.25,34.82
43.07,38.35,34.95
43.1,38.46,35.09
43.17,38.57,35.23
43.26,38.66,35.38
43.28,38.73,35.49
43.35,38.88,35.65
43.42,39.01,35.81
43.58,39.11,35.95
43.62,39.23,36.04
43.68,39.31,36.15
43.74,39.41,36.25
43.78,39.55,36.41
43.8,39.64,36.59
43.83,39.76,36.68
43.9,39.9,36.83
43.92,40.01,36.9
43.95,40.09,36.98
43.96,40.13,37.04
44,40.16,37.14
44.11,40.25,37.28
44.19,40.43,37.49
44.23,40.54,37.65
44.36,40.69,37.84
44.45,40.78,37.91
44.4,40.86,38.04
44.45,40.94,38.06
44.5,41.06,38.2
44.63,41.12,38.4
44.7,41.19,38.56
44.7,41.3,38.55
44.74,41.33,38.64
44.71,41.42,38.62
44.65,41.39,38.64
44.64,41.43,38.63
44.72,41.44,38.72
44.79,41.45,38.73
44.88,41.49,38.77
44.96,41.54,38.86
45.01,41.65,38.87
45,41.61,38.85
45.02,41.7,38.88
45.01,41.73,38.93
44.96,41.69,38.98
44.89,41.78,38.98
44.93,41.78,38.99
44.93,41.85,39.07
44.89,41.89,39.08
44.95,41.87,39.1
45.01,41.86,39.11
44.99,41.91,39.09
44.98,41.88,39.09
45,41.87,39.12
45.04,41.9,39.1
45.01,41.96,39.13
45.01,41.95,39.12
44.97,41.94,39.11
44.92,41.95,39.14
44.88,41.91,39.14
44.9,41.97,39.17
44.92,42.03,39.25
44.91,42.04,39.26
45.04,42.09,39.31
45.04,42.1,39.33
45.03,42.13,39.32
44.97,42.2,39.32
44.96,42.2,39.32
44.99,42.22,39.31
44.99,42.22,39.32
44.97,42.18,39.29
44.96,42.22,39.31
45.06,42.24,39.36
45.06,42.25,39.37
45.02,42.26,39.39
45.04,42.27,39.41
45.03,42.27,39.39
45.02,42.3,39.39
45,42.25,39.37
45,42.24,39.39
45,42.26,39.37
44.98,42.26,39.47
44.9,42.36,39.46
44.85,42.36,39.46
44.94,42.33,39.51
44.95,42.36,39.52
